XP_046443886.1	PTHR24240:SF85	OPSIN RH1-RELATED	6e-157	526.2	15-369
XP_046439039.1	PTHR11475:SF115	CHORION PEROXIDASE	1.3e-227	760.5	160-823
XP_046460864.1	PTHR38107:SF3	LYSOZYME RRRD-RELATED	8.2e-47	161.8	117-269
XP_046464200.1	PTHR11785:SF340	AROMATIC-PREFERRING AMINO ACID TRANSPORTER	4.3e-189	632.4	69-539
XP_046450946.1	PTHR21522:SF61	PROTON CHANNEL OTOPLC	4.6e-25	90.7	16-121
XP_046463641.1	PTHR21634:SF9	RE13835P	1.9e-147	496.4	8-837
XP_046453284.1	PTHR10218:SF329	SD21019P	2.3e-186	621.9	40-370
XP_046443316.1	PTHR10073:SF47	DNA MISMATCH REPAIR PROTEIN MLH3	4.5e-87	296.5	4-714
XP_046443897.1	PTHR18939:SF4	RIBOSOME-BINDING PROTEIN 1	5.7e-135	454.9	1-1108
XP_046443897.1	PTHR18939	RIBOSOME BINDING PROTEIN-1	5.7e-135	454.9	1-1108
XP_046448035.1	PTHR22923:SF62	COMPLEMENT C1Q TUMOR NECROSIS FACTOR-RELATED PROTEIN 3	3e-54	187.7	72-461
XP_046453083.1	PTHR10900:SF80	FASCICLIN-1	2.6e-268	894.7	7-688
XP_046436968.1	PTHR18914:SF9	CATENIN ALPHA	0	1631.7	21-926
XP_046452550.1	PTHR45964:SF5	WSC DOMAIN-CONTAINING PROTEIN 1	6.5e-69	236.1	11-262
XP_046443754.1	PTHR11777	ALANYL-TRNA SYNTHETASE	9.2e-279	930.3	28-967
XP_046447298.1	PTHR12358:SF31	LD11247P-RELATED	1.4e-102	346.9	46-477
XP_046458693.1	PTHR10484:SF188	HISTONE H4	4.3e-87	295.6	1-103
XP_046457552.1	PTHR16021:SF7	MANSC DOMAIN-CONTAINING PROTEIN 1	0.00064	21.9	23-199
XP_046446269.1	PTHR22774:SF11	CHOREIN_N DOMAIN-CONTAINING PROTEIN	1.8e-254	850.7	1-1302
XP_046437644.1	PTHR23278:SF19	SIDESTEP VI, ISOFORM B	3.8e-28	101.1	21-451
XP_046463193.1	PTHR31594:SF14	FIBRONECTIN TYPE-III DOMAIN-CONTAINING PROTEIN	2.2e-14	56.0	1-248
XP_046437999.1	PTHR12906:SF0	RESPIRASOME COMPLEX ASSEMBLY FACTOR 1	1.3e-47	163.8	4-116
XP_046444832.1	PTHR18952:SF259	CARBONATE DEHYDRATASE IV	1.4e-87	296.3	33-289
XP_046457977.1	PTHR11999:SF68	HISTIDINE DECARBOXYLASE	0	1041.3	1-623
XP_046455615.1	PTHR11552:SF227	GLUCOSE DEHYDROGENASE [FAD, QUINONE]-LIKE PROTEIN	2.1e-296	986.9	30-606
XP_046459764.1	PTHR31711:SF1	ARGININE AND GLUTAMATE-RICH PROTEIN 1	8.8e-56	192.3	4-254
XP_046444114.1	PTHR23030:SF30	TYROSINE-PROTEIN PHOSPHATASE NON-RECEPTOR TYPE 23	2.9e-280	936.1	1-1585
XP_046454903.1	PTHR17616	YES-ASSOCIATED PROTEIN YAP1 FAMILY MEMBER	3e-87	296.8	7-526
XP_046458141.1	PTHR14588	DDB1- AND CUL4-ASSOCIATED FACTOR 10	9.4e-196	653.9	8-671
XP_046458141.1	PTHR14588:SF2	DDB1- AND CUL4-ASSOCIATED FACTOR 10	9.4e-196	653.9	8-671
XP_046437675.1	PTHR22055:SF0	28 KDA HEAT- AND ACID-STABLE PHOSPHOPROTEIN	5.6e-53	182.6	1-169
XP_046452919.1	PTHR43157:SF65	PHOSPHATIDYLINOSITOL-GLYCAN BIOSYNTHESIS CLASS F PROTEIN	4.4e-09	39.2	63-191
XP_046458112.1	PTHR22951:SF5	PHOSPHATIDYLINOSITOL-BINDING CLATHRIN ASSEMBLY PROTEIN LAP	6.2e-186	622.5	1-714
XP_046438984.1	PTHR45683:SF3	MITOCHONDRIAL FOLATE TRANSPORTER/CARRIER	5e-102	343.8	33-327
XP_046446137.1	PTHR12675:SF12	PROTEIN MUSCLEBLIND	1.4e-45	159.2	9-326
XP_046438622.1	PTHR22809:SF5	TRNA N(3)-METHYLCYTIDINE METHYLTRANSFERASE METTL6	2.6e-104	351.2	26-282
XP_046446955.1	PTHR14379:SF79	MEIOSIS ARREST FEMALE PROTEIN 1 HOMOLOG-LIKE PROTEIN	1.4e-119	403.5	175-995
XP_046452533.1	PTHR10696:SF51	TRIMETHYLLYSINE DIOXYGENASE, MITOCHONDRIAL	1.6e-124	418.9	56-413
XP_046440039.1	PTHR13715:SF79	RYANODINE RECEPTOR	0	8019.2	9-5169
XP_046448236.1	PTHR42643:SF24	IONOTROPIC RECEPTOR 20A-RELATED	3.1e-128	431.1	11-491
XP_046450973.1	PTHR11814:SF187	EPIDERMAL STRIPES AND PATCHES, ISOFORM A	1.4e-202	677.2	37-617
XP_046457851.1	PTHR45615:SF27	MYOSIN HEAVY CHAIN, MUSCLE	0	3366.7	7-1933
XP_046464395.1	PTHR45364	HISTONE DEACETYLASE 9-RELATED	6.8e-286	953.6	62-1213
XP_046458834.1	PTHR44227:SF3	PROTEIN O-MANNOSYL-TRANSFERASE TMTC4	2.6e-269	898.6	56-760
XP_046458834.1	PTHR44227	FAMILY NOT NAMED	2.6e-269	898.6	56-760
XP_046451652.1	PTHR12231:SF234	DPR-INTERACTING PROTEIN ETA, ISOFORM B-RELATED	2.2e-114	385.5	50-451
XP_046447164.1	PTHR10648:SF8	SERINE/THREONINE-PROTEIN PHOSPHATASE 4 REGULATORY SUBUNIT 1	7.8e-209	699.3	1-828
XP_046438190.1	PTHR24416:SF317	MUSCLE, SKELETAL RECEPTOR TYROSINE-PROTEIN KINASE	0	1049.1	44-1043
XP_046460270.1	PTHR15641	ELONGATOR COMPLEX PROTEIN 5	1.1e-44	156.6	13-292
XP_046460270.1	PTHR15641:SF1	ELONGATOR COMPLEX PROTEIN 5	1.1e-44	156.6	13-292
XP_046463779.1	PTHR10658	PHOSPHATIDYLINOSITOL TRANSFER PROTEIN	7.6e-116	391.5	1-268
XP_046445704.1	PTHR21481:SF0	PROTEIN CLEC16A	1.8e-250	836.7	15-737
XP_046461605.1	PTHR18841	VITELLINE MEMBRANE OUTER LAYER PROTEIN I-RELATED	2e-17	66.3	16-148
XP_046444531.1	PTHR11929:SF232	ALPHA-(1,3)-FUCOSYLTRANSFERASE FUT-1	1.4e-117	396.0	57-401
XP_046455464.1	PTHR16484	PARTITIONING DEFECTIVE 3 RELATED	1.4e-250	838.1	1-1499
XP_046463068.1	PTHR12236:SF79	CUTICULAR PROTEIN 56F	1.1e-42	150.1	7-150
XP_046438878.1	PTHR11439:SF436	RETROTRANSPOSON PROTEIN-RELATED	1.5e-72	247.8	6-239
XP_046463612.1	PTHR11566:SF67	DYNAMIN-LIKE 120 KDA PROTEIN, MITOCHONDRIAL	0	1262.0	212-995
XP_046458803.1	PTHR44170:SF14	NEOGENIN	0	1060.0	53-1517
XP_046441332.1	PTHR24247:SF238	DOPAMINE RECEPTOR 1	5.2e-129	432.8	50-476
XP_046464254.1	PTHR10174:SF130	SD01558P	2.2e-79	270.3	14-249
XP_046453460.1	PTHR11214:SF334	HEXOSYLTRANSFERASE	4.6e-92	310.9	78-375
XP_046462947.1	PTHR10380:SF173	CUTICULAR PROTEIN 47EG-RELATED	9.6e-32	113.0	4-153
XP_046456125.1	PTHR21245:SF10	SYNCRIP, ISOFORM Q-RELATED	1.2e-44	156.3	5-240
XP_046442267.1	PTHR15052	RNA POLYMERASE III TRANSCRIPTION INITIATION FACTOR COMPLEX SUBUNIT	3e-116	392.6	141-1100
XP_046448932.1	PTHR35388	FAMILY NOT NAMED	7.7e-20	74.3	36-160
XP_046448932.1	PTHR35388:SF2	SUBFAMILY NOT NAMED	7.7e-20	74.3	36-160
XP_046441184.1	PTHR14237:SF25	MITOCHONDRIAL AMIDOXIME-REDUCING COMPONENT 1	2.9e-62	213.6	36-338
XP_046443607.1	PTHR48041:SF129	PROTEIN WHITE	0	1123.8	14-694
XP_046443700.1	PTHR33173	FAMILY NOT NAMED	4.3e-19	71.3	5-277
XP_046443700.1	PTHR33173:SF2	MYND-TYPE DOMAIN-CONTAINING PROTEIN	4.3e-19	71.3	5-277
XP_046464053.1	PTHR12360:SF12	TRANSCRIPTIONAL REPRESSOR NF-X1	9.7e-270	901.2	175-1095
XP_046456917.1	PTHR13462:SF16	CALCIUM UNIPORTER PROTEIN, MITOCHONDRIAL	2.9e-104	352.0	35-337
XP_046438488.1	PTHR24123:SF128	ANK_REP_REGION DOMAIN-CONTAINING PROTEIN	2.4e-130	438.3	11-398
XP_046452504.1	PTHR46514:SF3	ENDOPHILIN-A	1.4e-151	508.7	1-428
XP_046440209.1	PTHR11618:SF77	TRANSCRIPTION INITIATION FACTOR IIB	3e-149	499.4	7-309
XP_046437364.1	PTHR10217:SF640	POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY H MEMBER 6	0	1161.0	308-1190
XP_046448390.1	PTHR18934:SF113	ATP-DEPENDENT RNA HELICASE TDRD9	2.2e-302	1009.7	9-1423
XP_046455968.1	PTHR22802:SF396	RH54371P	1.6e-23	86.5	34-179
XP_046462638.1	PTHR11037:SF21	GEMINI, ISOFORM C	4.5e-223	745.8	319-978
XP_046449450.1	PTHR24413:SF213	FI01029P-RELATED	8.5e-76	258.5	87-347
XP_046443443.1	PTHR10749:SF8	PHOSPHORYLASE B KINASE REGULATORY SUBUNIT BETA	0	1626.7	59-1139
XP_046450211.1	PTHR45885:SF1	CELL DIVISION CYCLE 5-LIKE PROTEIN	0	1071.7	1-2697
XP_046445733.1	PTHR11254:SF340	APOPTOSIS-RESISTANT E3 UBIQUITIN PROTEIN LIGASE 1	0	1079.2	184-925
XP_046463361.1	PTHR45706:SF1	PEZ, ISOFORM A	1.2e-290	970.2	1-965
XP_046441459.1	PTHR10699:SF11	IGLOO, ISOFORM A	4.7e-105	355.5	10-1838
XP_046463197.1	PTHR11161	O-ACYLTRANSFERASE	2e-171	574.7	60-758
XP_046463401.1	PTHR11142:SF0	TRNA PSEUDOURIDINE SYNTHASE-LIKE 1	9.5e-54	185.6	3-296
XP_046440164.1	PTHR20946:SF0	DUF3342 DOMAIN-CONTAINING PROTEIN	3.1e-156	524.9	3-750
XP_046450851.1	PTHR41156	AGAP006184-PA	0	1135.4	28-1030
XP_046450851.1	PTHR41156:SF1	AGAP006184-PA	0	1135.4	28-1030
XP_046463186.1	PTHR23320:SF95	SUBFAMILY NOT NAMED	1.5e-22	83.4	51-275
XP_046447039.1	PTHR15135:SF7	STAC-LIKE, ISOFORM J	6e-234	781.6	24-1272
XP_046457973.1	PTHR13976:SF25	RNA-BINDING PROTEIN FUSILLI	4.2e-222	742.5	12-575
XP_046463722.1	PTHR13333:SF5	M-AAA PROTEASE-INTERACTING PROTEIN 1, MITOCHONDRIAL	6.6e-63	215.4	26-269
XP_046455333.1	PTHR12743:SF0	HOLOCYTOCHROME C-TYPE SYNTHASE	6.5e-95	320.1	51-309
XP_046439298.1	PTHR13268:SF0	BCAS3 MICROTUBULE ASSOCIATED CELL MIGRATION FACTOR	1.5e-181	609.1	17-855
XP_046454907.1	PTHR23127	CENTROMERE/MICROTUBULE BINDING PROTEIN CBF5	7e-242	806.2	9-520
XP_046464575.1	PTHR13924:SF4	TRANSFORMING ACIDIC COILED-COIL-CONTAINING PROTEIN 3	1.8e-48	169.0	628-1389
XP_046459425.1	PTHR19282:SF511	TETRASPANIN	4.9e-59	203.1	20-544
XP_046438712.1	PTHR12403:SF23	TRAFFICKING PROTEIN PARTICLE COMPLEX SUBUNIT 2-LIKE PROTEIN	1e-51	177.7	1-124
XP_046451732.1	PTHR11559:SF370	CARBOXYLIC ESTER HYDROLASE-RELATED	1.2e-136	459.9	2-505
XP_046437404.1	PTHR24240:SF85	OPSIN RH1-RELATED	2.4e-157	527.5	18-377
XP_046464132.1	PTHR22948:SF72	FI20010P1-RELATED	2.6e-79	270.3	2-945
XP_046449999.1	PTHR10151:SF66	GLYCEROPHOSPHOCHOLINE CHOLINEPHOSPHODIESTERASE ENPP6	3.3e-110	371.7	30-449
XP_046438995.1	PTHR21654:SF84	SI:DKEY-66I24.7	1.4e-24	90.1	133-333
XP_046449644.1	PTHR11575:SF24	5'-NUCLEOTIDASE	4.5e-182	609.6	19-572
XP_046443893.1	PTHR18939:SF4	RIBOSOME-BINDING PROTEIN 1	1.6e-138	466.6	1-1128
XP_046443893.1	PTHR18939	RIBOSOME BINDING PROTEIN-1	1.6e-138	466.6	1-1128
XP_046453087.1	PTHR10900:SF80	FASCICLIN-1	1.8e-270	901.9	7-675
XP_046464384.1	PTHR10801:SF2	DELTA(24)-STEROL REDUCTASE	0	1086.7	7-534
XP_046449675.1	PTHR11011:SF60	FATTY ACYL-COA REDUCTASE 2	2e-167	560.5	5-490
XP_046453300.1	PTHR44170	PROTEIN SIDEKICK	5.2e-100	339.3	48-1415
XP_046458686.1	PTHR24393:SF34	WU:FE05A04	2.8e-12	50.2	40-466
XP_046462272.1	PTHR24033:SF214	DUMPY, ISOFORM Q	0	12238.7	111-12198
XP_046446150.1	PTHR12675:SF12	PROTEIN MUSCLEBLIND	8.9e-47	163.2	3-296
XP_046458790.1	PTHR22939:SF127	SERINE PROTEASE HTRA2, MITOCHONDRIAL	1.3e-122	413.0	48-399
XP_046458697.1	PTHR10763:SF26	CELL DIVISION CONTROL PROTEIN 6 HOMOLOG	4.9e-115	388.5	9-407
XP_046453096.1	PTHR45929:SF3	JAK PATHWAY SIGNAL TRANSDUCTION ADAPTOR MOLECULE	6e-148	497.2	1-476
XP_046438679.1	PTHR12806	EAP30 SUBUNIT OF ELL COMPLEX	1.2e-92	312.6	2-247
XP_046456539.1	PTHR10826:SF1	COMPLEMENT COMPONENT 1 Q SUBCOMPONENT-BINDING PROTEIN, MITOCHONDRIAL	4.1e-40	140.9	46-265
XP_046447209.1	PTHR13280:SF17	KRUEPPEL TARGET AT 95D, ISOFORM A	4.1e-267	891.9	1-1067
XP_046455304.1	PTHR10264:SF126	MECHANOSENSORY PROTEIN 2	1.5e-191	643.0	29-280
XP_046445653.1	PTHR12263	VACUOLAR ATP SYNTHASE SUBUNIT H	1.5e-28	101.7	1-71
XP_046449437.1	PTHR11347:SF85	HIGH AFFINITY CAMP-SPECIFIC AND IBMX-INSENSITIVE 3',5'-CYCLIC PHOSPHODIESTERASE 8A	1.3e-240	803.9	59-922
XP_046462758.1	PTHR11849:SF21	ETS DOMAIN-CONTAINING PROTEIN ELK-4	4.7e-62	214.0	20-487
XP_046448570.1	PTHR10044:SF177	RING-TYPE DOMAIN-CONTAINING PROTEIN	4.1e-127	424.6	1-199
XP_046462839.1	PTHR33104:SF2	SI:DKEY-29D5.2	3.5e-76	260.3	45-396
XP_046462839.1	PTHR33104	SI:DKEY-29D5.2	3.5e-76	260.3	45-396
NP_008627.1	PTHR11058:SF9	NADH-UBIQUINONE OXIDOREDUCTASE CHAIN 3	1.3e-27	99.2	3-116
XP_046458023.1	PTHR21704:SF18	NIPPED-B-LIKE PROTEIN	0	1936.9	1-2114
XP_046458023.1	PTHR21704	NIPPED-B-LIKE PROTEIN  DELANGIN  SCC2-RELATED	0	1936.9	1-2114
XP_046460536.1	PTHR21094:SF2	GOLGI SNAP RECEPTOR COMPLEX MEMBER 1	1.4e-77	263.5	2-235
XP_046457211.1	PTHR11461:SF186	SERPIN B4	2.2e-101	342.8	19-391
XP_046452865.1	PTHR10279:SF10	ORNITHINE DECARBOXYLASE ANTIZYME	4.3e-69	235.9	2-179
XP_046458224.1	PTHR23080:SF139	DDE TNP4 DOMAIN-CONTAINING PROTEIN	1.7e-11	46.9	50-154
XP_046437908.1	PTHR21230:SF89	VESICLE TRANSPORT THROUGH INTERACTION WITH T-SNARES HOMOLOG 1B	3.1e-72	245.8	2-227
XP_046456920.1	PTHR24054:SF28	CASEIN KINASE 2 ALPHA 1-RELATED	6.7e-227	755.9	3-337
XP_046437433.1	PTHR23220:SF122	INTEGRIN ALPHA-PS1	0	1246.2	7-1095
XP_046441195.1	PTHR45655:SF5	SOLUBLE GUANYLATE CYCLASE 89DA-RELATED	1.7e-278	928.4	1-627
XP_046444222.1	PTHR46515	TATA ELEMENT MODULATORY FACTOR TMF1	2.1e-188	631.5	1-945
XP_046444222.1	PTHR46515:SF1	TATA ELEMENT MODULATORY FACTOR	2.1e-188	631.5	1-945
XP_046454156.1	PTHR22168:SF6	TRANSMEMBRANE PROTEIN 26-LIKE PROTEIN	2.6e-135	453.6	3-355
XP_046461756.1	PTHR10545	DIAMINE N-ACETYLTRANSFERASE	3.5e-38	134.4	44-231
XP_046454261.1	PTHR13289:SF6	MACOILIN	3.6e-225	752.9	1-808
XP_046443447.1	PTHR11705:SF91	FI01817P-RELATED	1.2e-135	455.9	6-421
XP_046449364.1	PTHR24258:SF129	LP15124P-RELATED	2.6e-79	270.1	167-430
XP_046445737.1	PTHR31350:SF21	F-BOX ONLY PROTEIN 21	1.1e-57	198.9	23-525
XP_046445630.1	PTHR23159	CENTROSOMAL PROTEIN 2	5.1e-23	83.6	291-1423
XP_046461314.1	PTHR21740	NCK-ASSOCIATED PROTEIN 5	3.6e-24	87.9	76-1306
XP_046452240.1	PTHR10030:SF45	PLASMA ALPHA-L-FUCOSIDASE	2.1e-215	718.8	61-499
XP_046461884.1	PTHR12837	POLY ADP-RIBOSE  GLYCOHYDROLASE	1.2e-81	278.0	54-1428
XP_046457242.1	PTHR10267	DNA POLYMERASE SUBUNIT GAMMA-1	0	1353.5	53-1192
XP_046457242.1	PTHR10267:SF0	DNA POLYMERASE SUBUNIT GAMMA-1	0	1353.5	53-1192
XP_046458807.1	PTHR44170:SF14	NEOGENIN	0	1078.9	53-1493
XP_046461978.1	PTHR23505:SF13	PROTEIN SPINSTER HOMOLOG 1	1.9e-125	422.3	14-536
XP_046442525.1	PTHR10237:SF1	LD37257P	2.6e-35	124.7	2-1523
XP_046437450.1	PTHR10502:SF177	ANNEXIN B10	3.7e-117	394.1	24-332
XP_046453716.1	PTHR22870:SF335	BTB DOMAIN-CONTAINING PROTEIN	1.2e-222	743.5	2-530
XP_046458010.1	PTHR10695:SF46	BIFUNCTIONAL COENZYME A SYNTHASE-RELATED	8.3e-84	283.7	174-517
XP_046462943.1	PTHR44826:SF8	SUBFAMILY NOT NAMED	4.5e-61	210.2	2-243
XP_046442263.1	PTHR13454	PROTEIN MCM10 HOMOLOG	1.8e-145	489.4	4-746
XP_046442263.1	PTHR13454:SF11	PROTEIN MCM10 HOMOLOG	1.8e-145	489.4	4-746
XP_046443603.1	PTHR12751:SF5	PHOSPHATASE AND ACTIN REGULATOR 2	1.4e-96	328.3	77-915
XP_046453354.1	PTHR11733:SF114	NEPRILYSIN	1.3e-190	638.1	67-778
XP_046464057.1	PTHR31912:SF16	ZGC:113210	3.4e-16	61.5	112-267
XP_046456913.1	PTHR23110:SF111	LONGITUDINALS LACKING PROTEIN, ISOFORMS F/I/K/T	6.1e-63	216.6	1-217
XP_046438092.1	PTHR24377:SF981	FI01202P	2e-31	112.7	10-216
XP_046442064.1	PTHR16021	MANSC DOMAIN CONTAINING PROTEIN 1	2.4e-07	32.8	365-656
XP_046458566.1	PTHR13493	ZINC FINGER CCHC DOMAIN-CONTAINING	9.5e-153	512.3	11-435
XP_046458566.1	PTHR13493:SF3	RRNA N6-ADENOSINE-METHYLTRANSFERASE ZCCHC4	9.5e-153	512.3	11-435
XP_046446104.1	PTHR24416:SF611	TYROSINE-PROTEIN KINASE TRANSMEMBRANE RECEPTOR ROR	9.2e-273	910.4	132-1058
XP_046450552.1	PTHR11431:SF51	FERRITIN	5.6e-32	114.0	9-226
XP_046455350.1	PTHR12784	STEERIN	7.4e-287	958.7	60-2008
XP_046444926.1	PTHR12480:SF19	CUPIN_8 DOMAIN-CONTAINING PROTEIN	1.4e-96	327.2	61-352
XP_046440298.1	PTHR22948:SF72	FI20010P1-RELATED	1e-98	334.6	16-1472
XP_046439164.1	PTHR24258	SERINE PROTEASE-RELATED	2.2e-59	204.9	40-280
XP_046457946.1	PTHR45758:SF20	MITOFERRIN-2	6.8e-152	508.5	2-292
XP_046456271.1	PTHR23083	TETRATRICOPEPTIDE REPEAT PROTEIN, TPR	5.1e-233	779.0	6-863
XP_046455725.1	PTHR11905:SF237	MIND-MELD, ISOFORM J	0	1426.1	26-1192
XP_046438741.1	PTHR45716:SF2	BITESIZE, ISOFORM I	0	1852.3	505-3922
XP_046446133.1	PTHR15256:SF6	INTEGRAL MEMBRANE PROTEIN DGCR2/IDD	4.1e-30	108.4	15-110
XP_046446133.1	PTHR15256	INTEGRAL MEMBRANE PROTEIN DGCR2/IDD	4.1e-30	108.4	15-110
XP_046453295.1	PTHR10218:SF329	SD21019P	1.5e-223	744.3	1-352
XP_046461445.1	PTHR16024:SF6	XK-RELATED PROTEIN	6.1e-44	153.3	24-413
XP_046452537.1	PTHR10380:SF196	CUTICULAR PROTEIN 72EA	6e-49	169.9	1-310
XP_046461474.1	PTHR34609:SF17	SUBFAMILY NOT NAMED	3.1e-51	176.4	1-168
XP_046460505.1	PTHR11616:SF279	SODIUM-DEPENDENT SEROTONIN TRANSPORTER	3.9e-275	917.1	154-712
XP_046462830.1	PTHR12442:SF7	DYNEIN AXONEMAL INTERMEDIATE CHAIN 2	2.3e-46	161.4	50-224
XP_046461631.1	PTHR24390:SF214	AGAP004178-PA	1.5e-59	205.1	57-360
XP_046444505.1	PTHR11237	COENZYME Q10 BIOSYNTHESIS PROTEIN 7	4.4e-78	265.1	19-199
XP_046444505.1	PTHR11237:SF4	5-DEMETHOXYUBIQUINONE HYDROXYLASE, MITOCHONDRIAL	4.4e-78	265.1	19-199
XP_046439132.1	PTHR45915:SF2	IP14655P-RELATED	1.1e-254	851.3	166-968
XP_046462785.1	PTHR10272:SF12	PLATELET-ACTIVATING FACTOR ACETYLHYDROLASE	9.7e-24	86.5	8-136
XP_046459652.1	PTHR22852:SF0	DENTICLELESS PROTEIN HOMOLOG	1.5e-96	327.2	7-342
XP_046459652.1	PTHR22852	LETHAL 2 DENTICLELESS PROTEIN  RETINOIC ACID-REGULATED NUCLEAR MATRIX-ASSOCIATED PROTEIN	1.5e-96	327.2	7-342
XP_046439814.1	PTHR15572:SF0	ANK_REP_REGION DOMAIN-CONTAINING PROTEIN	1.5e-128	433.4	2-1501
XP_046443471.1	PTHR24388	ZINC FINGER PROTEIN	2.5e-19	72.8	8-138
XP_046439384.1	PTHR37161:SF3	HDC10475	2.1e-94	319.0	2-272
XP_046456929.1	PTHR21377:SF1	PROTEIN FAM210A	4.9e-66	226.1	60-226
XP_046450015.1	PTHR12253:SF34	PA2C DOMAIN-CONTAINING PROTEIN	2.3e-28	102.6	73-252
XP_046456530.1	PTHR24214:SF38	PDZ AND LIM DOMAIN PROTEIN ZASP	3.4e-155	521.9	3-663
XP_046446495.1	PTHR24093:SF284	PLASMA MEMBRANE CALCIUM-TRANSPORTING ATPASE 3	0	1706.6	11-1056
XP_046447200.1	PTHR10374:SF30	LACTOYLGLUTATHIONE LYASE	1.4e-89	302.8	10-174
XP_046439544.1	PTHR43684:SF11	CHROMO DOMAIN-CONTAINING PROTEIN	4.9e-236	787.9	125-982
XP_046442202.1	PTHR10865:SF29	METASTASIS ASSOCIATED 1-LIKE, ISOFORM D	1.5e-263	879.9	1-873
XP_046443662.1	PTHR22692:SF35	SUBFAMILY NOT NAMED	1.2e-05	26.7	5-67
XP_046439575.1	PTHR24064:SF316	MFS DOMAIN-CONTAINING PROTEIN	4.8e-226	754.9	5-537
XP_046448579.1	PTHR24413:SF213	FI01029P-RELATED	2.3e-59	204.5	135-319
XP_046443018.1	PTHR23255:SF71	RECEPTOR PROTEIN SERINE/THREONINE KINASE	1.2e-231	772.7	7-529
XP_046453621.1	PTHR10073:SF54	PMS1 PROTEIN HOMOLOG 1	5e-153	514.5	9-851
XP_046460926.1	PTHR13954:SF6	ENDORIBONUCLEASE	6.7e-78	265.3	28-295
XP_046464298.1	PTHR16024:SF6	XK-RELATED PROTEIN	5.6e-62	212.7	26-290
XP_046440057.1	PTHR44733:SF1	DNAJ HOMOLOG SUBFAMILY C MEMBER 22	3.4e-123	414.0	3-347
XP_046440057.1	PTHR44733	DNAJ HOMOLOG SUBFAMILY C MEMBER 22	3.4e-123	414.0	3-347
XP_046462217.1	PTHR42985:SF39	GH10366P	6.1e-255	850.3	3-563
XP_046449990.1	PTHR12656:SF5	TRITHORAX GROUP PROTEIN OSA	0	1117.0	601-2294
XP_046458146.1	PTHR13154	POLYADENYLATE-BINDING PROTEIN-INTERACTING PROTEIN 2	5.3e-21	78.2	16-133
XP_046449332.1	PTHR33217	TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1081	0.00017	23.5	14-147
XP_046453309.1	PTHR45725:SF16	DISHEVELED-ASSOCIATED ACTIVATOR OF MORPHOGENESIS 1	0	1269.2	11-1082
XP_046449184.1	PTHR23080:SF139	DDE TNP4 DOMAIN-CONTAINING PROTEIN	2.8e-11	46.2	50-158
XP_046438777.1	PTHR18860:SF154	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, BETA POLYPEPTIDE-LIKE-RELATED	4.4e-145	484.2	4-244
XP_046438670.1	PTHR10372:SF27	ADHERENS JUNCTION PROTEIN P120	1.8e-288	962.6	109-1097
XP_046456247.1	PTHR47977:SF81	RAS AND EF-HAND DOMAIN-CONTAINING PROTEIN	2.5e-97	329.7	10-664
XP_046446159.1	PTHR11808:SF15	CYSTATHIONINE GAMMA-LYASE	4.2e-160	535.4	43-418
XP_046458799.1	PTHR45615:SF56	KH DOMAIN-CONTAINING PROTEIN	3.2e-126	425.4	2-1022
XP_046442906.1	PTHR23278:SF32	NEUROMUSCULIN, ISOFORM E	1.9e-202	678.5	37-1236
XP_046441450.1	PTHR14787:SF1	ATPASE PAAT	9.7e-20	73.8	4-222
XP_046442032.1	PTHR45964:SF5	WSC DOMAIN-CONTAINING PROTEIN 1	1.4e-72	248.1	62-347
XP_046447030.1	PTHR31350:SF21	F-BOX ONLY PROTEIN 21	2.2e-55	191.3	56-511
XP_046460222.1	PTHR12585:SF71	DOUBLE-STRAND-BREAK REPAIR PROTEIN RAD21 HOMOLOG A-RELATED	7.4e-146	490.4	1-753
XP_046443311.1	PTHR10048:SF22	PHOSPHATIDYLINOSITOL 4-KINASE BETA	6.4e-250	835.4	289-1068
XP_046443881.1	PTHR47642	ATP-DEPENDENT DNA HELICASE	2.2e-32	114.9	93-464
XP_046463646.1	PTHR45673:SF2	SERINE/THREONINE-PROTEIN PHOSPHATASE 2B CATALYTIC SUBUNIT GAMMA ISOFORM	2.5e-298	992.5	1-487
XP_046450941.1	PTHR23273:SF47	REPLICATION PROTEIN A 70 KDA DNA-BINDING SUBUNIT A	2.1e-19	72.2	38-270
XP_046450912.1	PTHR23301:SF95	EG:56G7.1 PROTEIN-RELATED	3.8e-34	121.2	29-279
XP_046443342.1	PTHR24096:SF404	FATTY ACID COA SYNTHETASE FAMILY	3.1e-168	563.4	84-580
XP_046444536.1	PTHR10742:SF398	AMINO_OXIDASE DOMAIN-CONTAINING PROTEIN-RELATED	7.4e-159	532.4	3-470
XP_046445228.1	PTHR11733	ZINC METALLOPROTEASE FAMILY M13 NEPRILYSIN-RELATED	5.6e-49	170.5	2-213
XP_046458173.1	PTHR12027:SF99	PROTEIN WNT	4.3e-176	588.5	44-406
XP_046463673.1	PTHR13589:SF15	CREB-REGULATED TRANSCRIPTION COACTIVATOR, ISOFORM B	6.2e-135	454.5	1-659
XP_046447254.1	PTHR39387	SHAVENOID, ISOFORM B	0	1351.8	6-1325
